"_hve_id","_source_id","_ingest_ts","icao24","callsign","origin_country","time_position","last_contact","longitude","latitude","baro_altitude","on_ground","velocity","true_track","vertical_rate","spi","position_source"
"a1ef3c96-040d-46f8-b4ec-c710ae4a8ad1_22","flights","2026-05-09T16:17:01.160585+00:00","ad9712","JBU1002","United States","1778343415","1778343415","-73.6128","40.3585","2011.68","false","156.55","28.67","-8.13","false","0"
"a1ef3c96-040d-46f8-b4ec-c710ae4a8ad1_23","flights","2026-05-09T16:17:01.160585+00:00","a2a70f","LXJ270","United States","1778343415","1778343415","-73.6694","40.4976","617.22","false","122.25","223.98","0.98","false","0"
"a1ef3c96-040d-46f8-b4ec-c710ae4a8ad1_24","flights","2026-05-09T16:17:01.160585+00:00","71c362","AAR221","Republic of Korea","1778343415","1778343415","-73.5314","40.6947","3017.52","false","160.43","4.23","10.08","false","0"
"a1ef3c96-040d-46f8-b4ec-c710ae4a8ad1_25","flights","2026-05-09T16:17:01.160585+00:00","aca79d","EDV5458","United States","1778343415","1778343415","-73.4444","40.6014","1226.82","false","133.97","28.43","0","false","0"
"a1ef3c96-040d-46f8-b4ec-c710ae4a8ad1_26","flights","2026-05-09T16:17:01.160585+00:00","ac4668","N890MA","United States","1778343415","1778343415","-73.4142","40.7493","99.06","false","39.26","185.26","-1.3","false","0"
"a1ef3c96-040d-46f8-b4ec-c710ae4a8ad1_27","flights","2026-05-09T16:17:01.160585+00:00","adea26","AAL1080","United States","1778343415","1778343415","-73.7535","40.8537","2689.86","false","147.25","326.25","14.63","false","0"
"a1ef3c96-040d-46f8-b4ec-c710ae4a8ad1_28","flights","2026-05-09T16:17:01.160585+00:00","a28d12","N2634M","United States","1778343356","1778343365","-73.4144","40.7123","281.94","false","37.23","191.15","4.23","false","0"
"a1ef3c96-040d-46f8-b4ec-c710ae4a8ad1_29","flights","2026-05-09T16:17:01.160585+00:00","ac4587","KAP519","United States","1778343415","1778343415","-73.7877","40.5759","1097.28","false","63.62","107.41","7.48","false","0"
"a1ef3c96-040d-46f8-b4ec-c710ae4a8ad1_30","flights","2026-05-09T16:17:01.160585+00:00","a97310","JBU2584","United States","1778343172","1778343172","-73.7724","40.646","","true","0","163.12","","false","0"
"a1ef3c96-040d-46f8-b4ec-c710ae4a8ad1_31","flights","2026-05-09T16:17:01.160585+00:00","a388af","DAL1404","United States","1778343400","1778343405","-73.8603","40.7695","","true","0.06","295.31","","false","0"
"a1ef3c96-040d-46f8-b4ec-c710ae4a8ad1_32","flights","2026-05-09T16:17:01.160585+00:00","a78cfc","JBU142","United States","1778343414","1778343415","-73.6039","40.8161","617.22","false","89.4","240.34","0","false","0"
"a1ef3c96-040d-46f8-b4ec-c710ae4a8ad1_33","flights","2026-05-09T16:17:01.160585+00:00","a282e5","MXY1730","United States","1778343415","1778343415","-73.4243","40.4571","5189.22","false","197.44","15.41","0","false","0"
"a1ef3c96-040d-46f8-b4ec-c710ae4a8ad1_34","flights","2026-05-09T16:17:01.160585+00:00","4b1882","SWR16F","Switzerland","1778343415","1778343415","-73.7282","40.6793","251.46","false","68.29","210.82","-3.9","false","0"
"a1ef3c96-040d-46f8-b4ec-c710ae4a8ad1_35","flights","2026-05-09T16:17:01.160585+00:00","a030a8","RPA4501","United States","1778343411","1778343411","-73.871","40.7762","","true","0","300.94","","false","0"
"a1ef3c96-040d-46f8-b4ec-c710ae4a8ad1_36","flights","2026-05-09T16:17:01.160585+00:00","ace7bf","EDV5531","United States","1778343415","1778343415","-73.8042","40.7712","1287.78","false","134.01","51.55","13.66","false","0"
"a1ef3c96-040d-46f8-b4ec-c710ae4a8ad1_37","flights","2026-05-09T16:17:01.160585+00:00","acd53d","N926JA","United States","1778343411","1778343411","-73.3483","40.9081","342.9","false","51.96","191.42","-2.28","false","0"
"a1ef3c96-040d-46f8-b4ec-c710ae4a8ad1_38","flights","2026-05-09T16:17:01.160585+00:00","a770a2","JBU872","United States","1778343415","1778343415","-73.9929","40.7507","1226.82","false","152.67","10.29","-0.65","false","0"
"a1ef3c96-040d-46f8-b4ec-c710ae4a8ad1_39","flights","2026-05-09T16:17:01.160585+00:00","a72f91","JIA5336","United States","1778343416","1778343416","-73.9828","40.6871","10050.78","false","253.11","40.88","-0.33","false","0"
"a1ef3c96-040d-46f8-b4ec-c710ae4a8ad1_40","flights","2026-05-09T16:17:01.160585+00:00","a1b812","N21KH","United States","1778343415","1778343415","-73.8947","40.5533","13114.02","false","243.93","50.91","-0.33","false","0"
"a1ef3c96-040d-46f8-b4ec-c710ae4a8ad1_41","flights","2026-05-09T16:17:01.160585+00:00","a9085d","EJA681","United States","1778343415","1778343415","-73.3618","40.9111","8229.6","false","252.72","47.64","0","false","0"
"a1ef3c96-040d-46f8-b4ec-c710ae4a8ad1_42","flights","2026-05-09T16:17:01.160585+00:00","a69fac","N526ER","United States","1778343414","1778343414","-73.403","40.7687","342.9","false","46.83","271.26","0","false","0"
"a1ef3c96-040d-46f8-b4ec-c710ae4a8ad1_43","flights","2026-05-09T16:17:01.160585+00:00","ad3e85","N9520Z","United States","1778343415","1778343415","-73.3643","40.9168","678.18","false","30.28","260.22","-0.65","false","0"
"a1ef3c96-040d-46f8-b4ec-c710ae4a8ad1_44","flights","2026-05-09T16:17:01.160585+00:00","a04695","DAL2564","United States","1778343415","1778343415","-73.8642","40.7743","","true","6.69","300.94","","false","0"
"a1ef3c96-040d-46f8-b4ec-c710ae4a8ad1_45","flights","2026-05-09T16:17:01.160585+00:00","a1404b","N18WD","United States","1778343415","1778343415","-73.8317","40.5515","1836.42","false","69.11","209.43","0","false","0"
"a1ef3c96-040d-46f8-b4ec-c710ae4a8ad1_46","flights","2026-05-09T16:17:01.160585+00:00","a3e329","N35HF","United States","1778343414","1778343415","-73.5629","40.5773","152.4","false","65.38","255.42","0","false","0"
"a1ef3c96-040d-46f8-b4ec-c710ae4a8ad1_47","flights","2026-05-09T16:17:01.160585+00:00","a44548","DAL398","United States","1778343407","1778343414","-73.8711","40.785","30.48","false","71.93","212.44","-0.98","false","0"
"a1ef3c96-040d-46f8-b4ec-c710ae4a8ad1_48","flights","2026-05-09T16:17:01.160585+00:00","a06343","N124HF","United States","1778343415","1778343415","-73.0686","40.6879","731.52","false","36.12","153.8","-0.33","false","0"
"a1ef3c96-040d-46f8-b4ec-c710ae4a8ad1_49","flights","2026-05-09T16:17:01.160585+00:00","a57945","N4518B","United States","1778343414","1778343415","-73.3764","40.6389","350.52","false","35.35","248.66","0.98","false","0"
"a1ef3c96-040d-46f8-b4ec-c710ae4a8ad1_50","flights","2026-05-09T16:17:01.160585+00:00","a4ee2e","AAL1106","United States","1778343415","1778343415","-73.822","40.0705","3352.8","false","167.89","29.16","0","false","0"
"a1ef3c96-040d-46f8-b4ec-c710ae4a8ad1_51","flights","2026-05-09T16:17:01.160585+00:00","a335fa","DAL2099","United States","1778343359","1778343414","-73.863","40.7719","","true","0.06","157.5","","false","0"
"a1ef3c96-040d-46f8-b4ec-c710ae4a8ad1_52","flights","2026-05-09T16:17:01.160585+00:00","a086b4","DAL454","United States","1778343380","1778343380","-73.7527","40.6481","53.34","false","66.62","210.13","-3.58","false","0"
"a1ef3c96-040d-46f8-b4ec-c710ae4a8ad1_53","flights","2026-05-09T16:17:01.160585+00:00","a54312","RPA4358","United States","1778343407","1778343408","-73.8703","40.7757","","true","0.9","30.94","","false","0"
"a1ef3c96-040d-46f8-b4ec-c710ae4a8ad1_54","flights","2026-05-09T16:17:01.160585+00:00","a1b092","RPA5761","United States","1778343134","1778343134","-73.8731","40.7807","","true","7.2","33.75","","false","0"
"a1ef3c96-040d-46f8-b4ec-c710ae4a8ad1_55","flights","2026-05-09T16:17:01.160585+00:00","acd120","DAL2719","United States","1778343162","1778343163","-73.8609","40.7701","","true","0.32","132.19","","false","0"
"a1ef3c96-040d-46f8-b4ec-c710ae4a8ad1_56","flights","2026-05-09T16:17:01.160585+00:00","abc2e5","RPA4347","United States","1778343411","1778343412","-73.873","40.7743","","true","0","90","","false","0"
"a1ef3c96-040d-46f8-b4ec-c710ae4a8ad1_57","flights","2026-05-09T16:17:01.160585+00:00","a4caf6","N408GG","United States","1778343415","1778343415","-73.9974","40.7849","320.04","false","47.73","210.43","-0.33","false","0"
"a1ef3c96-040d-46f8-b4ec-c710ae4a8ad1_58","flights","2026-05-09T16:17:01.160585+00:00","a73dc7","LXJ566","United States","1778343415","1778343415","-73.6655","40.4184","11346.18","false","191.48","251.52","12.03","false","0"
"53fd3c00-8175-4e78-bad5-f673a5df4bd6_0","flights","2026-05-09T16:16:45.300498+00:00","acdfcc","KAP68","United States","1778343399","1778343399","-73.6595","40.7889","922.02","false","72.09","238.12","0","false","0"
"53fd3c00-8175-4e78-bad5-f673a5df4bd6_1","flights","2026-05-09T16:16:45.300498+00:00","801659","AIC102","India","1778343399","1778343399","-73.3981","40.9206","3787.14","false","210.42","23.18","6.5","false","0"
"53fd3c00-8175-4e78-bad5-f673a5df4bd6_2","flights","2026-05-09T16:16:45.300498+00:00","a34119","DAL855","United States","1778343399","1778343399","-73.6926","40.7016","9624.06","false","253.66","50.6","-5.85","false","0"
"53fd3c00-8175-4e78-bad5-f673a5df4bd6_3","flights","2026-05-09T16:16:45.300498+00:00","a52aed","DAL273","United States","1778343399","1778343400","-73.3699","40.7833","1524","false","127.71","304.33","-0.33","false","0"
"53fd3c00-8175-4e78-bad5-f673a5df4bd6_4","flights","2026-05-09T16:16:45.300498+00:00","a03bcd","RPA4540","United States","1778343398","1778343398","-73.8713","40.7745","","true","0.9","36.56","","false","0"
"53fd3c00-8175-4e78-bad5-f673a5df4bd6_5","flights","2026-05-09T16:16:45.300498+00:00","a20120","N2280Q","United States","1778343399","1778343399","-73.4314","40.733","335.28","false","56.65","357.4","0.65","false","0"
"53fd3c00-8175-4e78-bad5-f673a5df4bd6_6","flights","2026-05-09T16:16:45.300498+00:00","780a3b","CPA830","China","1778343205","1778343208","-73.7496","40.652","76.2","false","73.85","211.03","-4.23","false","0"
"53fd3c00-8175-4e78-bad5-f673a5df4bd6_7","flights","2026-05-09T16:16:45.300498+00:00","ac159a","RPA5599","United States","1778343391","1778343391","-73.8669","40.7756","","true","6.69","300.94","","false","0"
"53fd3c00-8175-4e78-bad5-f673a5df4bd6_8","flights","2026-05-09T16:16:45.300498+00:00","ac36cc","SWA1254","United States","1778343399","1778343399","-73.278","40.0782","10264.14","false","258.97","40.81","-4.88","false","0"
"53fd3c00-8175-4e78-bad5-f673a5df4bd6_9","flights","2026-05-09T16:16:45.300498+00:00","a2bbc6","UAL1624","United States","1778343399","1778343399","-73.9484","40.0561","4648.2","false","201.63","104.18","7.8","false","0"
"53fd3c00-8175-4e78-bad5-f673a5df4bd6_10","flights","2026-05-09T16:16:45.300498+00:00","ada936","N98EG","United States","1778343399","1778343399","-73.9303","40.8818","472.44","false","45","349.46","0","false","0"
"53fd3c00-8175-4e78-bad5-f673a5df4bd6_11","flights","2026-05-09T16:16:45.300498+00:00","a0835d","RPA4346","United States","1778343234","1778343234","-73.8734","40.7803","","true","6.43","30.94","","false","0"
"53fd3c00-8175-4e78-bad5-f673a5df4bd6_12","flights","2026-05-09T16:16:45.300498+00:00","aceb76","EDV5116","United States","1778343399","1778343399","-73.7999","40.8709","617.22","false","84.36","212.04","0","false","0"
"53fd3c00-8175-4e78-bad5-f673a5df4bd6_13","flights","2026-05-09T16:16:45.300498+00:00","a0bcb7","CNS46","United States","1778343398","1778343399","-73.7726","40.6676","8229.6","false","147.16","358.8","0","false","0"
"53fd3c00-8175-4e78-bad5-f673a5df4bd6_14","flights","2026-05-09T16:16:45.300498+00:00","a13391","DAL93","United States","1778343399","1778343399","-73.0429","40.7061","2491.74","false","125.64","238.39","-6.18","true","0"
"53fd3c00-8175-4e78-bad5-f673a5df4bd6_15","flights","2026-05-09T16:16:45.300498+00:00","a3b02e","DAL2785","United States","1778343399","1778343399","-73.0872","40.1191","11582.4","false","199.37","225.84","0","false","0"
"53fd3c00-8175-4e78-bad5-f673a5df4bd6_16","flights","2026-05-09T16:16:45.300498+00:00","ae08c0","TITUS01","United States","1778343399","1778343399","-73.2975","40.1233","8519.16","false","116.5","218.19","0.33","false","0"
"53fd3c00-8175-4e78-bad5-f673a5df4bd6_17","flights","2026-05-09T16:16:45.300498+00:00","394a02","AFR004","France","1778343398","1778343399","-73.2359","40.6853","1943.1","false","135.54","282.72","-6.83","false","0"
"53fd3c00-8175-4e78-bad5-f673a5df4bd6_18","flights","2026-05-09T16:16:45.300498+00:00","a3b04f","N337FB","United States","1778343397","1778343397","-73.2969","40.6766","335.28","false","57.66","344.48","2.28","false","0"
"53fd3c00-8175-4e78-bad5-f673a5df4bd6_19","flights","2026-05-09T16:16:45.300498+00:00","a515ad","AAL605","United States","1778343357","1778343362","-73.8716","40.7762","","true","0","165.94","","false","0"
"53fd3c00-8175-4e78-bad5-f673a5df4bd6_20","flights","2026-05-09T16:16:45.300498+00:00","a98445","JBU2536","United States","1778343399","1778343399","-73.4714","40.8036","1043.94","false","118.59","315.35","-4.88","false","0"
"53fd3c00-8175-4e78-bad5-f673a5df4bd6_21","flights","2026-05-09T16:16:45.300498+00:00","ad9712","JBU1002","United States","1778343399","1778343399","-73.6276","40.3378","2141.22","false","157.25","28.75","-6.83","false","0"
"53fd3c00-8175-4e78-bad5-f673a5df4bd6_22","flights","2026-05-09T16:16:45.300498+00:00","a2a70f","LXJ270","United States","1778343399","1778343399","-73.6532","40.5105","617.22","false","121.52","223.97","0","false","0"
"53fd3c00-8175-4e78-bad5-f673a5df4bd6_23","flights","2026-05-09T16:16:45.300498+00:00","71c362","AAR221","Republic of Korea","1778343399","1778343399","-73.5373","40.6719","2857.5","false","162.41","21.36","10.08","false","0"
"53fd3c00-8175-4e78-bad5-f673a5df4bd6_24","flights","2026-05-09T16:16:45.300498+00:00","aca79d","EDV5458","United States","1778343398","1778343399","-73.4567","40.5839","1226.82","false","133.73","28.24","0","false","0"
"53fd3c00-8175-4e78-bad5-f673a5df4bd6_25","flights","2026-05-09T16:16:45.300498+00:00","ac4668","N890MA","United States","1778343399","1778343399","-73.4163","40.7544","144.78","false","42.38","123.11","-2.93","false","0"
"53fd3c00-8175-4e78-bad5-f673a5df4bd6_26","flights","2026-05-09T16:16:45.300498+00:00","adea26","AAL1080","United States","1778343399","1778343399","-73.7437","40.8338","2499.36","false","149.28","358.03","13.33","false","0"
"53fd3c00-8175-4e78-bad5-f673a5df4bd6_27","flights","2026-05-09T16:16:45.300498+00:00","a28d12","N2634M","United States","1778343356","1778343365","-73.4144","40.7123","281.94","false","37.23","191.15","4.23","false","0"
"53fd3c00-8175-4e78-bad5-f673a5df4bd6_28","flights","2026-05-09T16:16:45.300498+00:00","ac4587","KAP519","United States","1778343399","1778343399","-73.7995","40.579","975.36","false","64.19","117.18","4.88","false","0"
"53fd3c00-8175-4e78-bad5-f673a5df4bd6_29","flights","2026-05-09T16:16:45.300498+00:00","a97310","JBU2584","United States","1778343172","1778343172","-73.7724","40.646","","true","0","163.12","","false","0"
"53fd3c00-8175-4e78-bad5-f673a5df4bd6_30","flights","2026-05-09T16:16:45.300498+00:00","a388af","DAL1404","United States","1778343390","1778343390","-73.8603","40.7695","","true","0.06","295.31","","false","0"
"53fd3c00-8175-4e78-bad5-f673a5df4bd6_31","flights","2026-05-09T16:16:45.300498+00:00","a78cfc","JBU142","United States","1778343399","1778343399","-73.5899","40.8222","617.22","false","89.65","240.05","0","false","0"
"53fd3c00-8175-4e78-bad5-f673a5df4bd6_32","flights","2026-05-09T16:16:45.300498+00:00","a282e5","MXY1730","United States","1778343399","1778343399","-73.4341","40.4297","5189.22","false","197.58","15.56","0","false","0"
"53fd3c00-8175-4e78-bad5-f673a5df4bd6_33","flights","2026-05-09T16:16:45.300498+00:00","4b1882","SWR16F","Switzerland","1778343398","1778343399","-73.7214","40.6881","312.42","false","68.73","210.6","-2.6","false","0"
"53fd3c00-8175-4e78-bad5-f673a5df4bd6_34","flights","2026-05-09T16:16:45.300498+00:00","ace7bf","EDV5531","United States","1778343399","1778343399","-73.8243","40.7589","1082.04","false","128.39","51.02","11.38","false","0"
"53fd3c00-8175-4e78-bad5-f673a5df4bd6_35","flights","2026-05-09T16:16:45.300498+00:00","acd53d","N926JA","United States","1778343398","1778343399","-73.3464","40.914","358.14","false","50.82","201.37","0","false","0"
"53fd3c00-8175-4e78-bad5-f673a5df4bd6_36","flights","2026-05-09T16:16:45.300498+00:00","a770a2","JBU872","United States","1778343399","1778343399","-73.9982","40.729","1234.44","false","151.25","10.58","-0.98","false","0"
"53fd3c00-8175-4e78-bad5-f673a5df4bd6_37","flights","2026-05-09T16:16:45.300498+00:00","a1b812","N21KH","United States","1778343399","1778343399","-73.9302","40.5314","13106.4","false","243.6","51","0","false","0"
"53fd3c00-8175-4e78-bad5-f673a5df4bd6_38","flights","2026-05-09T16:16:45.300498+00:00","a9085d","EJA681","United States","1778343399","1778343399","-73.3972","40.8866","8229.6","false","253.48","47.8","0","false","0"
"53fd3c00-8175-4e78-bad5-f673a5df4bd6_39","flights","2026-05-09T16:16:45.300498+00:00","a69fac","N526ER","United States","1778343398","1778343398","-73.3951","40.7657","350.52","false","50.85","332.92","0.98","false","0"
"53fd3c00-8175-4e78-bad5-f673a5df4bd6_40","flights","2026-05-09T16:16:45.300498+00:00","ad3e85","N9520Z","United States","1778343400","1778343400","-73.3589","40.9179","678.18","false","30.15","244.75","0.98","false","0"
"53fd3c00-8175-4e78-bad5-f673a5df4bd6_41","flights","2026-05-09T16:16:45.300498+00:00","a04695","DAL2564","United States","1778343387","1778343399","-73.8626","40.7733","","true","5.66","303.75","","false","0"
"53fd3c00-8175-4e78-bad5-f673a5df4bd6_42","flights","2026-05-09T16:16:45.300498+00:00","a1404b","N18WD","United States","1778343399","1778343399","-73.8253","40.5601","1836.42","false","68.66","209.64","0","false","0"
"53fd3c00-8175-4e78-bad5-f673a5df4bd6_43","flights","2026-05-09T16:16:45.300498+00:00","a3e329","N35HF","United States","1778343398","1778343399","-73.5511","40.5797","152.4","false","65.51","254.98","0","false","0"
"53fd3c00-8175-4e78-bad5-f673a5df4bd6_44","flights","2026-05-09T16:16:45.300498+00:00","ab538b","DAL47","United States","1778343083","1778343090","-73.7498","40.6518","68.58","false","70.58","210.68","-3.58","false","0"
"53fd3c00-8175-4e78-bad5-f673a5df4bd6_45","flights","2026-05-09T16:16:45.300498+00:00","a44548","DAL398","United States","1778343399","1778343399","-73.8676","40.7893","60.96","false","73.51","212.13","-3.58","false","0"
"53fd3c00-8175-4e78-bad5-f673a5df4bd6_46","flights","2026-05-09T16:16:45.300498+00:00","a06343","N124HF","United States","1778343399","1778343399","-73.0716","40.6928","762","false","38.43","152.06","-1.3","false","0"
"53fd3c00-8175-4e78-bad5-f673a5df4bd6_47","flights","2026-05-09T16:16:45.300498+00:00","a57945","N4518B","United States","1778343395","1778343395","-73.3678","40.6388","327.66","false","44.14","291.18","-1.95","false","0"
"53fd3c00-8175-4e78-bad5-f673a5df4bd6_48","flights","2026-05-09T16:16:45.300498+00:00","a4ee2e","AAL1106","United States","1778343399","1778343399","-73.8374","40.0494","3352.8","false","167.24","29.48","-0.33","false","0"
"53fd3c00-8175-4e78-bad5-f673a5df4bd6_49","flights","2026-05-09T16:16:45.300498+00:00","a335fa","DAL2099","United States","1778343359","1778343384","-73.863","40.7719","","true","0.06","157.5","","false","0"
"53fd3c00-8175-4e78-bad5-f673a5df4bd6_50","flights","2026-05-09T16:16:45.300498+00:00","a086b4","DAL454","United States","1778343380","1778343380","-73.7527","40.6481","53.34","false","66.62","210.13","-3.58","false","0"
"53fd3c00-8175-4e78-bad5-f673a5df4bd6_51","flights","2026-05-09T16:16:45.300498+00:00","a1b092","RPA5761","United States","1778343134","1778343134","-73.8731","40.7807","","true","7.2","33.75","","false","0"
"53fd3c00-8175-4e78-bad5-f673a5df4bd6_52","flights","2026-05-09T16:16:45.300498+00:00","acd120","DAL2719","United States","1778343162","1778343163","-73.8609","40.7701","","true","0.32","132.19","","false","0"
"53fd3c00-8175-4e78-bad5-f673a5df4bd6_53","flights","2026-05-09T16:16:45.300498+00:00","abc2e5","RPA4347","United States","1778343395","1778343399","-73.873","40.7743","","true","0","90","","false","0"
"53fd3c00-8175-4e78-bad5-f673a5df4bd6_54","flights","2026-05-09T16:16:45.300498+00:00","a4caf6","N408GG","United States","1778343399","1778343399","-73.9932","40.7907","350.52","false","42.34","207.5","-1.95","false","0"
"53fd3c00-8175-4e78-bad5-f673a5df4bd6_55","flights","2026-05-09T16:16:45.300498+00:00","a73dc7","LXJ566","United States","1778343399","1778343399","-73.6307","40.4273","11079.48","false","195.22","251.57","16.91","false","0"
"161a1e00-5cbb-44bc-91a1-7cfedee6e379_0","flights","2026-05-09T16:16:29.203777+00:00","acdfcc","KAP68","United States","1778343384","1778343384","-73.6488","40.794","922.02","false","72.36","237.78","-0.33","false","0"
"161a1e00-5cbb-44bc-91a1-7cfedee6e379_1","flights","2026-05-09T16:16:29.203777+00:00","801659","AIC102","India","1778343384","1778343384","-73.4128","40.8946","3619.5","false","210.42","23.18","9.43","false","0"
"161a1e00-5cbb-44bc-91a1-7cfedee6e379_2","flights","2026-05-09T16:16:29.203777+00:00","a34119","DAL855","United States","1778343384","1778343384","-73.7282","40.6794","9707.88","false","253.66","50.6","-5.53","false","0"
"161a1e00-5cbb-44bc-91a1-7cfedee6e379_3","flights","2026-05-09T16:16:29.203777+00:00","a52aed","DAL273","United States","1778343384","1778343384","-73.3508","40.7733","1524","false","134.84","304.11","0","false","0"
"161a1e00-5cbb-44bc-91a1-7cfedee6e379_4","flights","2026-05-09T16:16:29.203777+00:00","a03bcd","RPA4540","United States","1778343380","1778343384","-73.8713","40.7745","","true","0.77","28.12","","false","0"
"161a1e00-5cbb-44bc-91a1-7cfedee6e379_5","flights","2026-05-09T16:16:29.203777+00:00","a20120","N2280Q","United States","1778343379","1778343384","-73.4311","40.7225","342.9","false","57.11","358.97","-0.98","false","0"
"161a1e00-5cbb-44bc-91a1-7cfedee6e379_6","flights","2026-05-09T16:16:29.203777+00:00","780a3b","CPA830","China","1778343205","1778343208","-73.7496","40.652","76.2","false","73.85","211.03","-4.23","false","0"
"161a1e00-5cbb-44bc-91a1-7cfedee6e379_7","flights","2026-05-09T16:16:29.203777+00:00","ac159a","RPA5599","United States","1778343382","1778343382","-73.8664","40.7754","","true","5.66","300.94","","false","0"
"161a1e00-5cbb-44bc-91a1-7cfedee6e379_8","flights","2026-05-09T16:16:29.203777+00:00","ac36cc","SWA1254","United States","1778343384","1778343384","-73.308","40.0515","10332.72","false","258.63","40.72","-4.55","false","0"
"161a1e00-5cbb-44bc-91a1-7cfedee6e379_9","flights","2026-05-09T16:16:29.203777+00:00","a2bbc6","UAL1624","United States","1778343384","1778343384","-73.9826","40.0626","4541.52","false","198.64","103.78","6.18","false","0"
"161a1e00-5cbb-44bc-91a1-7cfedee6e379_10","flights","2026-05-09T16:16:29.203777+00:00","ada936","N98EG","United States","1778343384","1778343384","-73.9333","40.8756","464.82","false","53.99","30.96","-0.65","false","0"
"161a1e00-5cbb-44bc-91a1-7cfedee6e379_11","flights","2026-05-09T16:16:29.203777+00:00","a0835d","RPA4346","United States","1778343234","1778343234","-73.8734","40.7803","","true","6.43","30.94","","false","0"
"161a1e00-5cbb-44bc-91a1-7cfedee6e379_12","flights","2026-05-09T16:16:29.203777+00:00","aceb76","EDV5116","United States","1778343384","1778343384","-73.7917","40.8808","617.22","false","87.8","211.83","0.33","false","0"
"161a1e00-5cbb-44bc-91a1-7cfedee6e379_13","flights","2026-05-09T16:16:29.203777+00:00","a0bcb7","CNS46","United States","1778343384","1778343384","-73.7728","40.6485","8229.6","false","149.93","3.15","0","false","0"
"161a1e00-5cbb-44bc-91a1-7cfedee6e379_14","flights","2026-05-09T16:16:29.203777+00:00","a13391","DAL93","United States","1778343384","1778343384","-73.0241","40.7147","2583.18","false","126.87","239.28","-6.5","true","0"
"161a1e00-5cbb-44bc-91a1-7cfedee6e379_15","flights","2026-05-09T16:16:29.203777+00:00","a3b02e","DAL2785","United States","1778343384","1778343384","-73.0625","40.1375","11582.4","false","198.27","225.74","0","false","0"
"161a1e00-5cbb-44bc-91a1-7cfedee6e379_16","flights","2026-05-09T16:16:29.203777+00:00","ae08c0","TITUS01","United States","1778343384","1778343384","-73.285","40.1354","8519.16","false","116.5","218.19","0.33","false","0"
"161a1e00-5cbb-44bc-91a1-7cfedee6e379_17","flights","2026-05-09T16:16:29.203777+00:00","394a02","AFR004","France","1778343384","1778343384","-73.2135","40.6814","2049.78","false","134.65","283.03","-7.8","false","0"
"161a1e00-5cbb-44bc-91a1-7cfedee6e379_18","flights","2026-05-09T16:16:29.203777+00:00","a3b04f","N337FB","United States","1778343383","1778343385","-73.2948","40.6695","304.8","false","61.44","348.41","2.93","false","0"
"161a1e00-5cbb-44bc-91a1-7cfedee6e379_19","flights","2026-05-09T16:16:29.203777+00:00","a515ad","AAL605","United States","1778343357","1778343362","-73.8716","40.7762","","true","0","165.94","","false","0"
"161a1e00-5cbb-44bc-91a1-7cfedee6e379_20","flights","2026-05-09T16:16:29.203777+00:00","a98445","JBU2536","United States","1778343384","1778343384","-73.4597","40.7904","1104.9","false","126.08","332.81","-3.25","false","0"
"161a1e00-5cbb-44bc-91a1-7cfedee6e379_21","flights","2026-05-09T16:16:29.203777+00:00","a1a6d5","CXK558","United States","1778343076","1778343076","-73.0689","40.8218","220.98","false","34.56","224.4","-1.63","false","0"
"161a1e00-5cbb-44bc-91a1-7cfedee6e379_22","flights","2026-05-09T16:16:29.203777+00:00","ad9712","JBU1002","United States","1778343384","1778343384","-73.6405","40.3198","2225.04","false","158.9","29.05","-5.53","false","0"
"161a1e00-5cbb-44bc-91a1-7cfedee6e379_23","flights","2026-05-09T16:16:29.203777+00:00","a037b9","DAL990","United States","1778343384","1778343384","-73.9931","40.9155","3718.56","false","151.85","259.26","4.88","false","0"
"161a1e00-5cbb-44bc-91a1-7cfedee6e379_24","flights","2026-05-09T16:16:29.203777+00:00","a2a70f","LXJ270","United States","1778343384","1778343384","-73.6385","40.5222","617.22","false","121.16","223.8","0","false","0"
"161a1e00-5cbb-44bc-91a1-7cfedee6e379_25","flights","2026-05-09T16:16:29.203777+00:00","71c362","AAR221","Republic of Korea","1778343384","1778343384","-73.553","40.6537","2712.72","false","162.97","45","9.43","false","0"
"161a1e00-5cbb-44bc-91a1-7cfedee6e379_26","flights","2026-05-09T16:16:29.203777+00:00","aca79d","EDV5458","United States","1778343384","1778343384","-73.4678","40.5681","1226.82","false","142.47","28.23","0.33","false","0"
